method,scenario,episode,traffic_seed,espera_media_s,espera_p95_s,espera_max_s,fila_maxima,throughput,tempo_viagem_medio_s,espera_media_avenida_s,espera_media_local_s,n_veiculos,dqn_seed,metodo
dqn,pico_invertido,7,10007,298.68333333333334,2889.0,3104.0,128.0,999,152.91591591591592,125.146875,1224.2111111111112,1140,123,generalista
dqn,pico_invertido,8,10008,310.3909574468085,3179.6499999999996,3312.0,120.0,1002,152.05389221556885,121.79676440849343,1652.2589928057555,1128,123,generalista
dqn,pico_invertido,9,10009,124.63350785340315,354.0,536.0,92.0,1432,225.34427374301677,54.13401015228426,252.51933701657458,1528,123,generalista
dqn,pico_invertido,10,10010,317.0649122807018,3076.199999999999,3395.0,133.0,996,150.42369477911646,126.43597262952102,1983.8461538461538,1140,123,generalista
dqn,pico_invertido,11,10011,130.80579328505596,354.0,520.0,106.0,1405,229.9743772241993,64.07199211045365,264.8019801980198,1519,123,generalista
dqn,pico_invertido,12,10012,254.20600500417015,2311.1,2789.0,120.0,1086,181.77992633517496,94.59095580678314,941.3982300884956,1199,123,generalista
dqn,pico_invertido,13,10013,280.28689275893674,2646.5,3008.0,123.0,975,154.95589743589744,96.85448577680525,1227.502824858757,1091,123,generalista
dqn,pico_invertido,14,10014,272.7766457680251,1324.5,1691.0,168.0,1182,373.1082910321489,165.58511722731907,629.2338983050847,1276,123,generalista
dqn,pico_invertido,15,10015,265.0724396336386,2097.0,2312.0,123.0,1086,292.38950276243094,97.72959685349066,1190.0054347826087,1201,123,generalista
dqn,pico_invertido,16,10016,269.2089552238806,2752.0,3012.0,119.0,1080,166.2574074074074,97.87864077669903,1271.8806818181818,1206,123,generalista
dqn,pico_invertido,17,10017,176.509349289454,1586.2,1963.0,107.0,1230,168.99024390243903,50.45745745745746,549.0710059171597,1337,123,generalista
dqn,pico_invertido,18,10018,126.1451509312781,381.39999999999964,510.0,98.0,1467,223.8336741649625,54.83669548511047,270.00581395348837,1557,123,generalista
dqn,pico_invertido,19,10019,202.59591194968553,1970.4000000000015,2275.0,117.0,1182,165.89509306260575,56.257286432160804,728.2527075812275,1272,123,generalista
dqn,pico_invertido,0,10000,134.6887508626639,392.39999999999964,499.0,102.0,1332,237.41066066066065,58.41772151898734,279.00998003992015,1449,777,generalista
dqn,pico_invertido,1,10001,123.18552631578947,359.0,449.0,99.0,1417,220.68454481298517,53.94111776447106,257.1293436293436,1520,777,generalista
dqn,pico_invertido,2,10002,129.45302445302445,352.3499999999999,488.0,103.0,1453,232.07914659325533,62.53391472868217,261.7528735632184,1554,777,generalista
dqn,pico_invertido,3,10003,133.48910891089108,350.5999999999999,522.0,111.0,1412,237.592776203966,64.86449060336301,271.1468253968254,1515,777,generalista
dqn,pico_invertido,4,10004,125.96991978609626,357.25,494.0,94.0,1402,228.5299572039943,55.57187176835574,254.65595463137996,1496,777,generalista
dqn,pico_invertido,5,10005,125.33575677461997,344.0,414.0,99.0,1402,226.98074179743224,54.242273180458625,265.15294117647056,1513,777,generalista
dqn,pico_invertido,6,10006,127.80766644250168,372.70000000000005,485.0,90.0,1395,225.07025089605736,55.43469387755102,267.7001972386588,1487,777,generalista
dqn,pico_invertido,7,10007,120.45066666666666,347.0,523.0,95.0,1398,223.1716738197425,50.184375,245.36851851851853,1500,777,generalista
dqn,pico_invertido,8,10008,133.1433311214333,390.70000000000005,520.0,103.0,1402,237.2824536376605,62.50960566228514,268.0019305019305,1507,777,generalista
dqn,pico_invertido,9,10009,131.6284558327714,374.89999999999986,526.0,98.0,1373,236.8404952658412,57.7005076142132,277.85140562248995,1483,777,generalista
dqn,pico_invertido,10,10010,134.90860927152318,401.0,517.0,107.0,1386,240.72727272727272,64.15933528836754,283.52566735112936,1510,777,generalista
dqn,pico_invertido,11,10011,130.78440677966103,438.89999999999986,602.0,98.0,1393,225.35534816941853,51.27120315581854,305.67895878524945,1475,777,generalista
dqn,pico_invertido,12,10012,135.22281521014008,362.0,486.0,96.0,1408,240.6796875,65.33710174717369,264.4980988593156,1499,777,generalista
dqn,pico_invertido,13,10013,136.57183297947628,369.0,592.0,93.0,1333,239.7786946736684,58.41247264770241,279.73346693386776,1413,777,generalista
dqn,pico_invertido,14,10014,122.33577127659575,359.0,467.0,94.0,1398,226.90844062947068,54.796126401630985,249.02103250478012,1504,777,generalista
dqn,pico_invertido,15,10015,132.1544502617801,374.0,462.0,113.0,1410,240.98794326241133,63.302851524090464,269.1839530332681,1528,777,generalista
dqn,pico_invertido,16,10016,129.28930412371133,364.0,466.0,97.0,1435,231.17770034843207,63.05825242718446,259.9750957854406,1552,777,generalista
dqn,pico_invertido,17,10017,121.19896973599485,348.39999999999986,460.0,98.0,1439,226.44058373870743,55.208208208208205,240.19675090252707,1553,777,generalista
dqn,pico_invertido,18,10018,131.26966292134833,413.0,577.0,94.0,1429,226.67669699090274,52.99519692603266,303.90466101694915,1513,777,generalista
dqn,pico_invertido,19,10019,139.85406859448554,413.70000000000005,531.0,105.0,1391,245.89575844716032,66.53869346733669,288.1239837398374,1487,777,generalista
dqn,pico_invertido,0,10000,139.85295989815404,336.0,501.0,108.0,1463,245.7012987012987,92.46097046413502,211.96789727126807,1571,2024,generalista
dqn,pico_invertido,1,10001,123.6465984346779,290.0,421.0,102.0,1557,228.44380218368659,84.13572854291417,183.72230652503794,1661,2024,generalista
dqn,pico_invertido,2,10002,153.7534854245881,363.0,525.0,116.0,1465,265.1467576791809,102.31298449612403,250.981684981685,1578,2024,generalista
dqn,pico_invertido,3,10003,132.96211180124223,292.54999999999995,433.0,109.0,1502,237.48868175765645,84.25519287833828,215.17028380634392,1610,2024,generalista
dqn,pico_invertido,4,10004,124.96270975761342,293.1999999999998,428.0,116.0,1504,232.29587765957447,79.72905894519131,193.095015576324,1609,2024,generalista
dqn,pico_invertido,5,10005,144.47248576850095,345.0,522.0,118.0,1468,245.66212534059946,92.58325024925225,234.51557093425606,1581,2024,generalista
dqn,pico_invertido,6,10006,128.1291745431632,309.6999999999998,502.0,111.0,1473,238.42769857433808,83.55714285714286,200.09060955518945,1587,2024,generalista
dqn,pico_invertido,7,10007,126.7518656716418,294.64999999999986,515.0,109.0,1496,233.67914438502675,84.21145833333334,189.77469135802468,1608,2024,generalista
dqn,pico_invertido,8,10008,130.52752009894866,318.0,471.0,119.0,1513,240.40713813615335,85.40950455005056,201.5812101910828,1617,2024,generalista
dqn,pico_invertido,9,10009,152.35850295469467,385.7999999999997,517.0,111.0,1407,260.3447050461976,89.77766497461928,266.9349442379182,1523,2024,generalista
dqn,pico_invertido,10,10010,135.19101123595505,363.89999999999964,507.0,123.0,1469,244.27433628318585,83.89345063538612,225.82556131260793,1602,2024,generalista
dqn,pico_invertido,11,10011,133.08982412060303,317.0,510.0,104.0,1487,238.33422999327504,79.84615384615384,226.49653979238755,1592,2024,generalista
dqn,pico_invertido,12,10012,144.06662515566626,324.0,450.0,116.0,1498,254.97329773030708,101.47790339157245,209.53080568720378,1606,2024,generalista
dqn,pico_invertido,13,10013,143.02453580901857,311.64999999999986,540.0,102.0,1406,253.3371266002845,92.83260393873086,220.25589225589226,1508,2024,generalista
dqn,pico_invertido,14,10014,125.64339622641509,303.64999999999986,404.0,109.0,1479,231.64976335361732,76.565749235474,204.69950738916256,1590,2024,generalista
dqn,pico_invertido,15,10015,136.83343808925204,338.0,426.0,108.0,1469,242.6780122532335,80.42576204523107,236.77526132404182,1591,2024,generalista
dqn,pico_invertido,16,10016,159.91875,371.0,523.0,128.0,1463,267.2624743677375,118.54077669902912,234.68947368421053,1600,2024,generalista
dqn,pico_invertido,17,10017,126.65750915750915,268.0,398.0,113.0,1527,233.06679764243614,82.76676676676676,195.2754303599374,1638,2024,generalista
dqn,pico_invertido,18,10018,134.8688725490196,343.4499999999998,575.0,111.0,1527,239.5343811394892,80.93467819404418,229.86971235194585,1632,2024,generalista
dqn,pico_invertido,19,10019,148.92889463477698,375.6999999999998,487.0,124.0,1412,256.39518413597733,95.14673366834171,245.8731884057971,1547,2024,generalista
