method,scenario,episode,traffic_seed,espera_media_s,espera_p95_s,espera_max_s,fila_maxima,throughput,tempo_viagem_medio_s,espera_media_avenida_s,espera_media_local_s,n_veiculos,dqn_seed
atuado_gap,pico_invertido,2,10002,200.79367469879517,955.6499999999999,1533.0,127.0,1219,244.84495488105003,62.95639534883721,681.3614864864865,1328,
atuado_gap,pico_invertido,3,10003,206.44108527131783,964.6499999999999,1806.0,127.0,1179,268.6912637828668,63.0593471810089,726.0071684587814,1290,
atuado_gap,pico_invertido,4,10004,209.19288537549406,1017.9999999999995,1373.0,124.0,1159,270.47282139775666,64.11271975180972,679.9731543624162,1265,
atuado_gap,pico_invertido,5,10005,190.9079245283019,861.9999999999998,1237.0,120.0,1233,244.80859691808598,59.52542372881356,600.1521739130435,1325,
atuado_gap,pico_invertido,6,10006,202.63671572424477,913.5,1215.0,127.0,1189,259.0529857022708,66.83163265306122,630.5755627009646,1291,
atuado_gap,pico_invertido,7,10007,178.25421245421245,715.3999999999999,1404.0,122.0,1273,249.5043205027494,57.98125,463.34567901234567,1365,
atuado_gap,pico_invertido,8,10008,195.44809559372666,811.5999999999995,1572.0,125.0,1223,258.30253475061323,61.98483316481294,572.5771428571428,1339,
atuado_gap,pico_invertido,9,10009,210.12824547600314,1004.0,1529.0,128.0,1146,262.456369982548,64.66395939086294,711.1153846153846,1271,
atuado_gap,pico_invertido,10,10010,187.49273255813952,774.0,1574.0,132.0,1255,253.35298804780876,61.98240469208211,551.2237960339943,1376,
atuado_gap,pico_invertido,11,10011,203.49257232212665,1014.8999999999983,1932.0,126.0,1188,247.8114478114478,63.824457593688365,737.9207547169812,1279,
atuado_gap,pico_invertido,12,10012,217.98310539018505,1090.4999999999993,1535.0,127.0,1162,289.15060240963857,65.48818088386433,767.5296296296297,1243,
atuado_gap,pico_invertido,13,10013,217.81567973311093,990.5999999999995,1305.0,128.0,1100,283.14363636363635,65.36542669584244,706.7263157894737,1199,
atuado_gap,pico_invertido,14,10014,191.82194934765926,855.6999999999996,1124.0,129.0,1187,251.8508845829823,62.26809378185525,586.5186335403727,1303,
atuado_gap,pico_invertido,15,10015,206.59643687064292,1039.5,1415.0,130.0,1187,260.0859309182814,62.55948869223206,741.2153284671533,1291,
atuado_gap,pico_invertido,16,10016,208.7987804878049,1030.45,1436.0,133.0,1178,258.51612903225805,71.28834951456311,711.0531914893617,1312,
atuado_gap,pico_invertido,17,10017,198.3155487804878,851.7000000000003,1490.0,129.0,1184,260.6570945945946,62.27527527527528,632.5143769968051,1312,
atuado_gap,pico_invertido,18,10018,205.33835719668426,968.0000000000005,1728.0,127.0,1212,249.17161716171617,66.21037463976946,711.7447552447552,1327,
atuado_gap,pico_invertido,19,10019,219.93720190779015,964.8999999999992,1949.0,143.0,1164,278.9381443298969,69.63316582914572,788.5779467680609,1258,
max_pressure,pico_invertido,0,10000,585.9885605338418,2766.6,3575.0,237.0,813,411.09348093480935,440.5386363636364,1343.3609467455622,1049,
max_pressure,pico_invertido,1,10001,568.828025477707,2690.2,3538.0,232.0,874,387.83409610983983,450.0274725274725,1140.8306878306878,1099,
max_pressure,pico_invertido,2,10002,628.5957049486461,3309.0,3566.0,242.0,820,378.7939024390244,450.77196652719664,2106.8521739130433,1071,
max_pressure,pico_invertido,3,10003,638.1361829025844,3376.5,3577.0,228.0,783,380.19795657726695,445.27795874049946,2727.8117647058825,1006,
max_pressure,pico_invertido,4,10004,661.3437815975733,3286.599999999999,3572.0,234.0,754,402.7175066312997,478.8369441277081,2090.4375,989,
max_pressure,pico_invertido,5,10005,614.9019980970504,3338.0,3550.0,233.0,817,356.1958384332925,445.3082627118644,2111.1308411214955,1051,
max_pressure,pico_invertido,6,10006,648.6579476861167,3346.499999999999,3546.0,229.0,762,393.50656167979,458.92960893854746,2363.878787878788,994,
max_pressure,pico_invertido,7,10007,550.5188770571152,3291.7999999999997,3536.0,219.0,809,341.57725587144625,387.87089715536104,1799.764705882353,1033,
max_pressure,pico_invertido,8,10008,600.3905817174515,3069.0,3555.0,242.0,839,382.67699642431467,446.9044038668099,1540.4934210526317,1083,
max_pressure,pico_invertido,9,10009,618.3032945736434,3128.0999999999985,3560.0,235.0,797,396.14429109159346,446.94806629834255,1839.3779527559054,1032,
max_pressure,pico_invertido,10,10010,585.9260299625469,3319.65,3550.0,234.0,836,371.4019138755981,403.3502590673575,2296.4660194174758,1068,
max_pressure,pico_invertido,11,10011,590.5309477756286,3322.7,3572.0,222.0,811,352.1442663378545,415.51334044823903,2281.1649484536083,1034,
max_pressure,pico_invertido,12,10012,701.4886597938145,3399.2,3553.0,238.0,737,411.59158751696066,498.1255707762557,2596.659574468085,970,
max_pressure,pico_invertido,13,10013,668.9746031746032,3293.8,3575.0,224.0,720,411.96666666666664,486.12380952380954,2131.7809523809524,945,
max_pressure,pico_invertido,14,10014,620.2005928853755,3289.0,3564.0,225.0,797,358.525721455458,453.1128318584071,2018.787037037037,1012,
max_pressure,pico_invertido,15,10015,641.2373540856031,3184.3,3541.0,235.0,789,393.94169835234476,467.83846153846156,1978.4661016949153,1028,
max_pressure,pico_invertido,16,10016,622.5043562439497,3292.4,3509.0,232.0,804,377.6641791044776,440.81168831168833,2162.7247706422017,1033,
max_pressure,pico_invertido,17,10017,623.6719056974459,3318.0499999999997,3578.0,227.0,789,368.57541191381495,448.037037037037,2236.0,1018,
max_pressure,pico_invertido,18,10018,590.0446927374302,3183.35,3567.0,231.0,842,363.45130641330167,427.06105263157895,1838.7096774193549,1074,
max_pressure,pico_invertido,19,10019,687.6267748478701,3271.75,3573.0,243.0,745,405.2255033557047,505.88876146788994,2077.7631578947367,986,
dqn,pico_invertido,0,10000,151.6280303030303,613.05,713.0,87.0,1230,230.6138211382114,30.476793248945146,460.3682795698925,1320,7
dqn,pico_invertido,1,10001,145.0014619883041,655.2999999999997,1008.0,92.0,1287,219.94949494949495,29.65069860279441,460.7978142076503,1368,7
dqn,pico_invertido,2,10002,138.08778089887642,606.0,813.0,88.0,1326,210.21191553544494,25.7703488372093,433.78061224489795,1424,7
dqn,pico_invertido,3,10003,146.53612716763007,591.6999999999998,827.0,91.0,1302,226.56758832565285,34.87141444114738,449.19839142091155,1384,7
dqn,pico_invertido,4,10004,151.5262768319763,645.5,808.0,92.0,1255,238.68207171314742,37.26680455015512,439.2578125,1351,7
dqn,pico_invertido,5,10005,127.46955913226031,520.5999999999999,715.0,83.0,1341,204.35421327367635,22.557328015952145,374.481220657277,1429,7
dqn,pico_invertido,6,10006,166.93651979088872,994.5999999999995,1272.0,114.0,1251,242.1207034372502,47.63673469387755,492.6016713091922,1339,7
dqn,pico_invertido,7,10007,136.2278298485941,524.7,631.0,87.0,1292,219.20975232198143,29.748958333333334,375.6182669789227,1387,7
dqn,pico_invertido,8,10008,178.67796610169492,1190.1499999999999,1739.0,101.0,1189,177.48275862068965,36.911021233569265,632.4239482200647,1298,7
dqn,pico_invertido,9,10009,147.41986947063089,582.0999999999999,695.0,98.0,1287,228.16705516705517,37.23147208121827,422.89086294416245,1379,7
dqn,pico_invertido,10,10010,176.17142857142858,1066.1,1672.0,118.0,1201,180.20566194837636,41.31573802541544,625.5439739413681,1330,7
dqn,pico_invertido,11,10011,137.67910983488872,597.1999999999996,810.0,84.0,1307,213.67635807192042,26.651873767258383,434.7282321899736,1393,7
dqn,pico_invertido,12,10012,153.93809874723655,600.0,751.0,92.0,1266,227.3870458135861,32.793422404933196,460.9010416666667,1357,7
dqn,pico_invertido,13,10013,150.8653404743688,606.0,775.0,85.0,1228,231.2858306188925,30.74288840262582,430.23409669211196,1307,7
dqn,pico_invertido,14,10014,135.0929041697147,555.1000000000001,733.0,83.0,1283,217.12392829306313,24.884811416921508,415.18134715025906,1367,7
dqn,pico_invertido,15,10015,146.48446327683615,586.25,738.0,104.0,1330,229.53533834586466,41.02261553588987,415.29323308270676,1416,7
dqn,pico_invertido,16,10016,154.09826589595374,628.8499999999999,994.0,108.0,1263,206.69754552652415,37.55631067961165,493.18926553672316,1384,7
dqn,pico_invertido,17,10017,141.22390208783298,586.5999999999999,786.0,88.0,1290,218.33875968992248,26.365365365365367,435.4384615384615,1389,7
dqn,pico_invertido,18,10018,163.0802556818182,864.8499999999988,1192.0,111.0,1314,247.0966514459665,53.96926032660903,472.574931880109,1408,7
dqn,pico_invertido,19,10019,176.67188723570868,1061.4,1488.0,93.0,1184,185.6748310810811,27.063316582914574,704.5460992907801,1277,7
dqn,pico_invertido,0,10000,160.2993024730501,388.39999999999964,611.0,189.0,1402,276.8216833095578,141.15822784810126,189.14785373608902,1577,42
dqn,pico_invertido,1,10001,206.3245283018868,458.0,627.0,182.0,1412,333.5913597733711,203.46407185628743,211.19897959183675,1590,42
dqn,pico_invertido,2,10002,223.34771886559804,416.0,519.0,186.0,1452,356.9931129476584,228.39341085271317,214.5220338983051,1622,42
dqn,pico_invertido,3,10003,237.50532247964935,463.1999999999998,616.0,194.0,1411,365.70659107016303,248.98615232443126,217.69795221843003,1597,42
dqn,pico_invertido,4,10004,180.40870098039215,394.4499999999998,541.0,181.0,1457,302.0631434454358,184.6390899689762,174.25714285714287,1632,42
dqn,pico_invertido,5,10005,242.21849271690942,561.1999999999998,797.0,200.0,1398,370.96065808297567,263.20654396728014,208.0648918469218,1579,42
dqn,pico_invertido,6,10006,253.54188144329896,458.4499999999998,607.0,194.0,1370,392.5189781021898,267.9010204081633,228.94055944055944,1552,42
dqn,pico_invertido,7,10007,212.91917293233084,435.0,566.0,198.0,1436,346.3816155988858,222.58125,198.33490566037736,1596,42
dqn,pico_invertido,8,10008,238.933868974042,491.0,650.0,193.0,1426,373.9438990182328,258.4438827098079,208.25755166931637,1618,42
dqn,pico_invertido,9,10009,196.1261711430356,430.0,697.0,200.0,1431,327.3570929419986,193.2243654822335,200.76623376623377,1601,42
dqn,pico_invertido,10,10010,208.4283973187081,420.0,650.0,181.0,1457,340.751544269046,219.54905847373638,190.6740506329114,1641,42
dqn,pico_invertido,11,10011,211.82248157248156,395.2999999999997,617.0,176.0,1465,343.93174061433444,220.1449704142012,198.07817589576547,1628,42
dqn,pico_invertido,12,10012,207.29805352798053,475.0,633.0,181.0,1461,325.82888432580427,225.30546955624354,181.4474074074074,1644,42
dqn,pico_invertido,13,10013,164.47490347490347,363.74999999999955,523.0,169.0,1368,275.23830409356725,153.23522975929978,180.5265625,1554,42
dqn,pico_invertido,14,10014,250.6835278858625,603.8499999999995,811.0,202.0,1341,362.02386278896347,269.16926272066456,219.9378238341969,1542,42
dqn,pico_invertido,15,10015,239.7158026233604,462.0,605.0,193.0,1410,371.56524822695036,248.91052114060963,223.70376712328766,1601,42
dqn,pico_invertido,16,10016,205.05558949297495,471.39999999999964,630.0,192.0,1454,323.26341127922973,209.76344086021504,197.21172638436482,1637,42
dqn,pico_invertido,17,10017,198.36876876876877,440.79999999999995,539.0,168.0,1478,326.23815967523683,209.80380380380382,181.21621621621622,1665,42
dqn,pico_invertido,18,10018,223.89261744966444,455.0999999999999,651.0,202.0,1457,349.557309540151,231.70028818443805,210.30100334448161,1639,42
dqn,pico_invertido,19,10019,192.5300063171194,494.89999999999986,811.0,191.0,1407,316.135039090263,193.11550468262226,191.62540192926045,1583,42
dqn,pico_invertido,0,10000,319.9984790874525,685.0,996.0,186.0,1124,456.7482206405694,261.92021276595744,465.58133333333336,1315,123
dqn,pico_invertido,1,10001,246.7054747054747,611.8999999999999,928.0,184.0,1278,359.3286384976526,197.17365269461078,359.2471655328798,1443,123
dqn,pico_invertido,2,10002,170.90445448676564,410.5999999999999,747.0,131.0,1406,282.59743954480797,114.20348837209302,284.0870406189555,1549,123
dqn,pico_invertido,3,10003,183.59190444591906,414.0,541.0,161.0,1341,286.7524235645041,124.86547972304649,303.2943548387097,1507,123
dqn,pico_invertido,4,10004,162.12920237310482,408.0,658.0,129.0,1375,265.5432727272727,109.60082730093072,254.48363636363635,1517,123
dqn,pico_invertido,5,10005,211.0308932169241,476.0,557.0,182.0,1328,335.05120481927713,164.07078763708873,307.94650205761315,1489,123
dqn,pico_invertido,6,10006,199.04761904761904,431.64999999999986,670.0,140.0,1316,307.8731003039514,144.47448979591837,308.1938775510204,1470,123
dqn,pico_invertido,7,10007,260.73169014084505,576.05,839.0,191.0,1244,377.0008038585209,216.90104166666666,352.204347826087,1420,123
dqn,pico_invertido,8,10008,246.92307692307693,469.89999999999986,681.0,183.0,1315,374.30342205323194,199.64206268958543,349.92070484581495,1443,123
dqn,pico_invertido,9,10009,334.59070464767615,738.3499999999999,979.0,188.0,1148,483.4459930313589,282.6045548654244,471.05434782608694,1334,123
dqn,pico_invertido,10,10010,220.0245033112583,474.0999999999999,698.0,177.0,1310,339.82595419847326,177.35092864125122,309.6652977412731,1510,123
dqn,pico_invertido,11,10011,246.86639400136332,474.0,650.0,179.0,1303,372.5725249424405,208.42011834319527,332.924944812362,1467,123
dqn,pico_invertido,12,10012,222.6,457.5999999999999,658.0,179.0,1314,339.35540334855403,171.83350462487152,322.9979674796748,1465,123
dqn,pico_invertido,13,10013,205.31712626995645,490.14999999999986,779.0,175.0,1202,304.56988352745424,139.82166301969366,334.3318965517241,1378,123
dqn,pico_invertido,14,10014,222.95807560137456,487.29999999999995,688.0,179.0,1288,337.32686335403724,178.45056065239552,315.0717299578059,1455,123
dqn,pico_invertido,15,10015,187.00393959290872,374.0,515.0,125.0,1393,302.2361809045226,134.33333333333334,292.8656126482214,1523,123
dqn,pico_invertido,16,10016,228.21201657458565,584.2999999999997,970.0,186.0,1285,342.1330739299611,162.3844660194175,390.41866028708137,1448,123
dqn,pico_invertido,17,10017,255.34181568088033,497.0,672.0,186.0,1260,370.23333333333335,208.018018018018,359.24615384615385,1454,123
dqn,pico_invertido,18,10018,245.17294751009422,488.75,665.0,172.0,1309,365.7975553857907,196.28722382324688,359.53258426966295,1486,123
dqn,pico_invertido,19,10019,252.73285714285714,556.0,879.0,184.0,1239,365.80710250201776,195.70734229576007,380.0854503464203,1400,123
dqn,pico_invertido,0,10000,216.21318879855465,2836.1000000000004,3130.0,82.0,1016,82.125,11.787974683544304,1435.0503144654087,1107,777
dqn,pico_invertido,1,10001,244.5879218472469,3131.25,3342.0,99.0,1028,100.67315175097276,50.29840319361278,1814.5725806451612,1126,777
dqn,pico_invertido,2,10002,225.4251550044287,3353.6,3477.0,89.0,1035,57.05797101449275,8.638565891472869,2531.855670103093,1129,777
dqn,pico_invertido,3,10003,170.70747849106553,754.5,1385.0,151.0,1402,264.1191155492154,114.62413452027695,284.108,1511,777
dqn,pico_invertido,4,10004,205.28087167070217,2065.1,2332.0,132.0,1146,161.75828970331588,55.613236814891415,737.3713235294117,1239,777
dqn,pico_invertido,5,10005,223.4179008370895,511.0,1304.0,183.0,1436,341.7569637883008,210.83549351944168,246.36363636363637,1553,777
dqn,pico_invertido,6,10006,187.66330209084356,1060.7,1556.0,112.0,1268,206.3690851735016,98.9969387755102,401.15970515970514,1387,777
dqn,pico_invertido,7,10007,176.39628040057224,1320.1499999999999,2173.0,117.0,1309,201.16119174942705,82.23020833333334,382.78767123287673,1398,777
dqn,pico_invertido,8,10008,160.39367429340513,754.5,1743.0,122.0,1369,240.67202337472608,95.32052578361981,289.8853118712274,1486,777
dqn,pico_invertido,9,10009,244.10055350553506,3297.0,3446.0,90.0,998,80.70541082164328,30.569543147208122,2368.626262626263,1084,777
dqn,pico_invertido,10,10010,211.2429296591733,1441.1,1792.0,122.0,1251,202.98241406874502,114.43695014662757,489.4241573033708,1379,777
dqn,pico_invertido,11,10011,155.60355434039644,599.0,1407.0,141.0,1311,228.2181540808543,81.1163708086785,323.8218262806236,1463,777
dqn,pico_invertido,12,10012,244.80834914611006,3410.0499999999997,3543.0,83.0,973,56.5344295991778,8.859198355601233,3079.1111111111113,1054,777
dqn,pico_invertido,13,10013,271.21093000958774,2765.0,3251.0,105.0,949,134.08535300316123,66.74835886214441,1719.8837209302326,1043,777
dqn,pico_invertido,14,10014,171.2809688581315,712.1999999999998,1219.0,136.0,1355,239.2081180811808,98.42507645259938,325.3146551724138,1445,777
dqn,pico_invertido,15,10015,166.32604501607716,638.0,1089.0,133.0,1412,259.36260623229464,120.24975417895772,253.42565055762083,1555,777
dqn,pico_invertido,16,10016,202.76388888888889,535.45,1232.0,187.0,1372,308.8957725947522,154.7252427184466,305.4190871369295,1512,777
dqn,pico_invertido,17,10017,206.03611349957006,2739.8999999999987,3087.0,86.0,1067,87.81349578256794,14.5995995995996,1372.1646341463415,1163,777
dqn,pico_invertido,18,10018,163.67667292057536,653.099999999999,1482.0,134.0,1471,259.47110808973486,124.32372718539865,237.09318996415772,1599,777
dqn,pico_invertido,19,10019,206.02646351242984,2190.0,2466.0,129.0,1160,152.62241379310345,51.29547738693467,816.968253968254,1247,777
dqn,pico_invertido,0,10000,168.4154244977317,446.6999999999996,695.0,196.0,1352,275.5406804733728,148.2819429778247,200.40604026845637,1543,2024
dqn,pico_invertido,1,10001,258.8020765736535,531.0,639.0,195.0,1358,390.42930780559647,261.9311377245509,252.98515769944342,1541,2024
dqn,pico_invertido,2,10002,246.01921844971173,498.0,693.0,197.0,1379,378.29151559100796,238.97674418604652,259.75803402646505,1561,2024
dqn,pico_invertido,3,10003,237.60886075949367,483.04999999999995,651.0,182.0,1394,362.4081779053085,247.4780876494024,220.40625,1580,2024
dqn,pico_invertido,4,10004,243.57161543492478,535.5999999999999,723.0,203.0,1371,378.89569657184535,249.75594622543952,232.9306049822064,1529,2024
dqn,pico_invertido,5,10005,255.78331177231564,553.0,719.0,195.0,1354,385.6794682422452,270.1092012133468,230.34649910233392,1546,2024
dqn,pico_invertido,6,10006,243.65629139072848,515.55,674.0,187.0,1314,368.8181126331811,240.7453798767967,248.94589552238807,1510,2024
dqn,pico_invertido,7,10007,223.306640625,448.0,577.0,196.0,1354,349.02141802067945,222.59270833333332,224.49652777777777,1536,2024
dqn,pico_invertido,8,10008,277.77511643379904,544.0,704.0,192.0,1323,412.07105064247924,277.6978636826043,277.92115384615386,1503,2024
dqn,pico_invertido,9,10009,286.5819285232636,667.0,815.0,192.0,1285,424.8544747081712,295.0775594622544,270.6608527131783,1483,2024
dqn,pico_invertido,10,10010,236.88659147869674,459.0,581.0,196.0,1400,371.33214285714286,249.35172413793103,215.11015490533563,1596,2024
dqn,pico_invertido,11,10011,225.58429858429858,460.3499999999999,557.0,195.0,1411,355.8192771084337,220.5276134122288,235.07962962962964,1554,2024
dqn,pico_invertido,12,10012,290.4075829383886,645.4000000000001,887.0,197.0,1300,424.80384615384617,303.55685441020194,267.32276119402985,1477,2024
dqn,pico_invertido,13,10013,273.5031228313671,570.0,809.0,196.0,1271,417.28166797797013,279.0153172866521,263.94307400379506,1441,2024
dqn,pico_invertido,14,10014,290.96915695681975,584.0999999999999,773.0,195.0,1292,427.68034055727554,283.73904179408765,305.8075313807531,1459,2024
dqn,pico_invertido,15,10015,285.8255261371351,574.3999999999999,711.0,204.0,1275,417.82039215686274,263.6814159292035,335.2127192982456,1473,2024
dqn,pico_invertido,16,10016,253.4680306905371,572.0,816.0,190.0,1391,376.7785765636233,262.91932270916334,236.5232142857143,1564,2024
dqn,pico_invertido,17,10017,269.42590206185565,514.4499999999998,609.0,198.0,1374,412.3362445414847,278.8738738738739,252.35804701627487,1552,2024
dqn,pico_invertido,18,10018,259.54322580645163,475.0,560.0,197.0,1364,392.6884164222874,255.92926356589146,266.7432432432432,1550,2024
dqn,pico_invertido,19,10019,253.86760752688173,539.6499999999999,715.0,189.0,1305,382.64904214559385,250.42976066597294,260.13662239089183,1488,2024
